Time,CO,RH,NO2,Ozone,PM10,PM2.5,SO2,Temp
2/14/2019 7:45,0.74,59.32,200.97,10.16,242.2,175.5,23.84,16.98
2/14/2019 8:00,0.98,55.41,156.32,19.22,310.6,232.2,29.88,19.55
2/14/2019 8:15,0.91,53.9,137.18,28.05,310.6,232.2,24.19,20.09
2/14/2019 8:30,0.76,52.53,99.82,38.68,308.6,210.7,25.02,20.53
2/14/2019 8:45,1.03,57.43,185.25,11.66,310.6,232.2,28.75,18.73
2/14/2019 9:00,0.61,49.22,75.27,44.7,306.8,191.1,42,21.51
2/14/2019 9:15,0.6,47.78,68.85,44.28,306.8,191.1,22.81,22.09
2/14/2019 9:30,0.64,45.46,75.92,41.84,303.3,182.6,25.94,23.18
2/14/2019 9:45,0.7,50.84,86.33,39.09,306.8,191.1,30.89,21.2
2/14/2019 10:00,0.59,42.54,74.06,47.07,300,174.9,31.41,23.98
2/14/2019 10:15,0.57,41.85,68.83,51.51,300,174.9,24.81,24.3
2/14/2019 10:30,0.72,41.02,70.7,52.71,280.5,170.2,24.62,24.81
